[339,17]	3.390000e-01	3.325442e-01	3.325442e-01	1.107105e-08
[340,17]	3.400000e-01	3.334871e-01	3.334871e-01	7.859186e-09
[341,18]	3.410000e-01	3.344297e-01	3.344297e-01	4.497413e-09
[342,18]	3.420000e-01	3.353719e-01	3.353719e-01	1.022114e-09
[343,18]	3.430000e-01	3.363139e-01	3.363138e-01	2.523459e-09
[344,18]	3.440000e-01	3.372554e-01	3.372554e-01	6.096385e-09
[345,18]	3.450000e-01	3.381967e-01	3.381967e-01	9.654079e-09
[346,18]	3.460000e-01	3.391376e-01	3.391376e-01	1.315430e-08
[347,18]	3.470000e-01	3.400782e-01	3.400781e-01	1.655513e-08
[348,18]	3.480000e-01	3.410184e-01	3.410184e-01	1.981501e-08
[349,18]	3.490000e-01	3.419583e-01	3.419582e-01	2.289271e-08
[350,18]	3.500000e-01	3.428978e-01	3.428978e-01	2.574733e-08
[351,18]	3.510000e-01	3.438370e-01	3.438370e-01	2.833834e-08
[352,18]	3.520000e-01	3.447759e-01	3.447758e-01	3.062553e-08
[353,18]	3.530000e-01	3.457144e-01	3.457143e-01	3.256904e-08
[354,18]	3.540000e-01	3.466525e-01	3.466525e-01	3.412936e-08
[355,18]	3.550000e-01	3.475904e-01	3.475903e-01	3.526732e-08
[356,18]	3.560000e-01	3.485278e-01	3.485278e-01	3.594409e-08
[357,18]	3.570000e-01	3.494650e-01	3.494649e-01	3.612120e-08
[358,18]	3.580000e-01	3.504017e-01	3.504017e-01	3.576053e-08
[359,18]	3.590000e-01	3.513382e-01	3.513381e-01	3.482431e-08
[360,18]	3.600000e-01	3.522742e-01	3.522742e-01	3.327509e-08
[361,19]	3.610000e-01	3.532100e-01	3.532099e-01	3.109461e-08
[362,19]	3.620000e-01	3.541453e-01	3.541453e-01	2.834010e-08
[363,19]	3.630000e-01	3.550803e-01	3.550803e-01	2.508795e-08
[364,19]	3.640000e-01	3.560150e-01	3.560150e-01	2.141490e-08
[365,19]	3.650000e-01	3.569493e-01	3.569493e-01	1.739806e-08
[366,19]	3.660000e-01	3.578832e-01	3.578832e-01	1.311487e-08
[367,19]	3.670000e-01	3.588168e-01	3.588168e-01	8.643145e-09
